id,date,process,pending,approved
249127,12-09-2025,Unknown,0,4
249128,12-09-2025,"DISH TV-OB",0,105
249129,12-09-2025,VD2H-OB,0,35
249130,12-09-2025,BSES-NOIDA,0,5
249131,12-09-2025,PSPCL,0,67
249228,12-09-2025,Adani,0,23
249229,12-09-2025,"GoQii-Inbound	",0,4
249230,12-09-2025,GoQii-Outbound,0,1
249231,12-09-2025,"HDFC PERSISTENCY",0,22
249232,12-09-2025,"I-Pru Mumbai ",0,46
249233,12-09-2025,"IDFC Cross Sale",0,174
249234,12-09-2025,"IDFC Digi Sales",0,11
249235,12-09-2025,Jio-Insure,0,17
249236,12-09-2025,"L&T SME",0,6
249237,12-09-2025,"L&T Services-Mumbai",0,23
249238,12-09-2025,MGL,0,23
249239,12-09-2025,"Nayara Mumbai",0,9
249240,12-09-2025,"Yes Bank",0,83
249241,12-09-2025,"DISH IB-HYD",0,11
249242,12-09-2025,VD2H-HYD,0,14
255380,11-09-2025,"Bajaj Allianz-Noida",0,35
255381,12-09-2025,"Bajaj Allianz-Noida",0,35
255384,11-09-2025,DATIK,0,2
255385,11-09-2025,IDFC-NOIDA,0,10
255386,12-09-2025,DATIK,0,2
255387,12-09-2025,IDFC-NOIDA,0,10
255389,11-09-2025,"Namma yatri-Bengaluru",0,8
255390,12-09-2025,"Namma yatri-Bengaluru",0,7
255392,11-09-2025,"Namma yatri-Chennai",0,3
255393,12-09-2025,"Namma yatri-Chennai",0,3
255398,11-09-2025,"E Saras",0,2
255399,11-09-2025,"Jindal Steel LTD",0,4
255400,11-09-2025,NHA,0,1
255402,12-09-2025,"E Saras",0,2
255403,12-09-2025,"Jindal Steel LTD",0,4
255404,12-09-2025,NHA,0,1
255405,12-09-2025,"S C JOHNSON",0,1
255408,11-09-2025,"Amazon - HYD",0,2
255409,12-09-2025,"Amazon - HYD",0,2
255436,09-09-2025,VIDEOCON,0,3
255441,10-09-2025,VIDEOCON,0,3
255443,11-09-2025,"Dish TV-IB",0,7
255446,11-09-2025,VIDEOCON,0,3
255447,12-09-2025,"Dish TV-Backend",0,13
255448,12-09-2025,"Dish TV-IB",0,7
255449,12-09-2025,UNICEF,0,17
255451,12-09-2025,VIDEOCON,0,2
255453,05-09-2025,DIC,0,18
255455,07-09-2025,DIC,0,17
255466,11-09-2025,GS-1,0,12
255467,11-09-2025,"Max life-SDPL",0,84
255469,12-09-2025,GS-1,0,12
255470,12-09-2025,"Max life-SDPL",0,79
255474,11-09-2025,"Paytm Bank Mysore",0,24
255475,12-09-2025,"Paytm Bank Mysore",0,23
255482,11-09-2025,RBI-Bhubaneswar,0,8
255483,11-09-2025,RBI-Chandigarh,0,25
255484,11-09-2025,RBI-Kochi,0,9
255485,12-09-2025,RBI-Bhubaneswar,0,8
255486,12-09-2025,RBI-Chandigarh,0,26
255487,12-09-2025,RBI-Kochi,0,9
255489,12-09-2025,"Muthoot Home Loan",0,3
255490,12-09-2025,"Muthoot Insurance",0,2
255491,12-09-2025,Muthoot-LAP,0,9
255494,08-09-2025,"GO NOISE",0,66
255495,09-09-2025,"GO NOISE",0,66
255496,10-09-2025,"GO NOISE",0,71
255497,11-09-2025,"GO NOISE",0,62
255498,12-09-2025,"GO NOISE",0,67
255502,08-09-2025,"VD2H IB-Chennai",0,30
255504,09-09-2025,"VD2H IB-Chennai",0,30
255506,10-09-2025,"VD2H IB-Chennai",0,29
255507,11-09-2025,TANGEDCO,0,95
255508,11-09-2025,"VD2H IB-Chennai",0,24
255509,12-09-2025,TANGEDCO,0,87
255510,12-09-2025,"VD2H IB-Chennai",0,27
255514,08-09-2025,"CESC Kolkata",0,14
255515,09-09-2025,"CESC Kolkata",0,13
255517,10-09-2025,"CESC Kolkata",0,11
255518,11-09-2025,"CESC Kolkata",0,12
255520,12-09-2025,"CESC Kolkata",0,12
292704,12-09-2025,"SBI Card",0,55
292706,12-09-2025,Qurex,0,5
292707,12-09-2025,MOT,0,53
298830,13-09-2025,"DISH TV-OB",0,105
298831,13-09-2025,VD2H-OB,0,1
298832,14-09-2025,"DISH TV-OB",0,1
298833,13-09-2025,BSES-NOIDA,0,5
298834,13-09-2025,PSPCL,0,70
298836,14-09-2025,VD2H-OB,0,3
298837,14-09-2025,BSES-NOIDA,0,4
298838,14-09-2025,PSPCL,0,73
298845,09-09-2025,"I-PRU Noida",0,48
298846,09-09-2025,"I-PRU Protection",0,65
298847,10-09-2025,"I-PRU Noida",0,50
298848,10-09-2025,"I-PRU Protection",0,64
298849,11-09-2025,"I-PRU Noida",0,45
298850,11-09-2025,"I-PRU Protection",0,57
298851,12-09-2025,"I-PRU Noida",0,48
298852,12-09-2025,"I-PRU Protection",0,58
298853,13-09-2025,"I-PRU Noida",0,46
298854,13-09-2025,"I-PRU Protection",0,66
298855,14-09-2025,"I-PRU Noida",0,47
298856,14-09-2025,"I-PRU Protection",0,58
298940,13-09-2025,Adani,0,23
298941,13-09-2025,"GoQii-Inbound	",0,4
298942,13-09-2025,GoQii-Outbound,0,1
298943,13-09-2025,"HDFC PERSISTENCY",0,19
298944,13-09-2025,"I-Pru Mumbai ",0,29
298945,13-09-2025,"IDFC Cross Sale",0,160
298946,13-09-2025,"IDFC Digi Sales",0,11
298947,13-09-2025,Jio-Insure,0,16
298948,13-09-2025,"L&T SME",0,6
298949,13-09-2025,"L&T Services-Mumbai",0,26
298950,13-09-2025,MGL,0,21
298951,13-09-2025,"Nayara Mumbai",0,9
298952,13-09-2025,"Yes Bank",0,72
298953,14-09-2025,Adani,0,23
298954,14-09-2025,"I-Pru Mumbai ",0,34
298955,14-09-2025,"IDFC Cross Sale",0,87
298956,14-09-2025,Jio-Insure,0,14
298957,14-09-2025,MGL,0,13
298958,13-09-2025,"MMT FILLER",0,7
298959,13-09-2025,"MMT Flight",0,27
298960,14-09-2025,"MMT FILLER",0,7
298961,14-09-2025,"MMT Flight",0,27
298962,13-09-2025,"DISH IB-HYD",0,2
298963,14-09-2025,"DISH IB-HYD",0,2
298965,13-09-2025,VD2H-HYD,0,14
298967,14-09-2025,VD2H-HYD,0,15
304964,10-09-2025,SBI-Bengaluru,0,6
304965,11-09-2025,SBI-Bengaluru,0,7
304966,12-09-2025,SBI-Bengaluru,0,6
304967,13-09-2025,SBI-Bengaluru,0,7
304978,12-09-2025,ZET,0,29
304979,13-09-2025,Mpokket,0,1
304980,13-09-2025,ZET,0,30
304981,14-09-2025,ZET,0,31
304988,12-09-2025,"Aakash Institue",0,21
304989,13-09-2025,"Aakash Institue",0,20
304990,14-09-2025,"Aakash Institue",0,18
305015,12-09-2025,DIC,0,21
305016,12-09-2025,EDCIL,0,6
305017,12-09-2025,MEITY,0,2
305018,12-09-2025,"Poshan Helpline",0,1
305020,13-09-2025,DIC,0,19
305021,13-09-2025,EDCIL,0,4
305022,13-09-2025,MEITY,0,2
305023,13-09-2025,"Poshan Helpline",0,1
305024,13-09-2025,"S C JOHNSON",0,1
305025,14-09-2025,EDCIL,0,5
305026,14-09-2025,MEITY,0,2
305032,12-09-2025,"Poshan Helpline-Hyd",0,23
305033,13-09-2025,"Poshan Helpline-Hyd",0,21
305034,13-09-2025,"Muthoot Finance",0,221
305035,13-09-2025,"Muthoot Home Loan",0,3
305036,13-09-2025,"Muthoot Insurance",0,2
305037,13-09-2025,Muthoot-LAP,0,9
305038,14-09-2025,"Muthoot Finance",0,123
305042,13-09-2025,"Bajaj Allianz-Noida",0,38
305043,14-09-2025,"Bajaj Allianz-Noida",0,36
305050,13-09-2025,DATIK,0,3
305051,13-09-2025,IDFC-NOIDA,0,10
305052,14-09-2025,DATIK,0,3
305056,13-09-2025,"Namma yatri-Bengaluru",0,7
305057,14-09-2025,"Namma yatri-Bengaluru",0,6
305061,13-09-2025,"Namma yatri-Chennai",0,2
305062,14-09-2025,"Namma yatri-Chennai",0,2
305076,13-09-2025,"E Saras",0,2
305077,13-09-2025,"Jindal Steel LTD",0,3
305078,13-09-2025,NHA,0,1
305080,13-09-2025,Unknown,0,33
305081,14-09-2025,NHA,0,1
305085,13-09-2025,"Amazon - HYD",0,2
317314,13-09-2025,"SBI Card",0,54
317315,14-09-2025,"SBI Card",0,18
317316,13-09-2025,"Dish TV-Backend",0,14
317317,13-09-2025,Qurex,0,4
317318,14-09-2025,"Dish TV-Backend",0,12
317319,14-09-2025,Qurex,0,3
317320,13-09-2025,MOT,0,52
317321,14-09-2025,MOT,0,27
317322,15-09-2025,"DISH TV-OB",0,1
317323,15-09-2025,VD2H-OB,0,3
317324,15-09-2025,BSES-NOIDA,0,4
317325,15-09-2025,PSPCL,0,75
323520,15-09-2025,Adani,0,23
323521,15-09-2025,"GoQii-Inbound	",0,4
323522,15-09-2025,GoQii-Outbound,0,1
323523,15-09-2025,"HDFC PERSISTENCY",0,21
323524,15-09-2025,"IDFC Cross Sale",0,163
323525,15-09-2025,"IDFC Digi Sales",0,11
323526,15-09-2025,Jio-Insure,0,18
323527,15-09-2025,"L&T SME",0,7
323528,15-09-2025,"L&T Services-Mumbai",0,24
323529,15-09-2025,MGL,0,23
323530,15-09-2025,"Nayara Mumbai",0,10
323531,15-09-2025,"Yes Bank",0,80
323532,15-09-2025,"MMT FILLER",0,7
323533,15-09-2025,"MMT Flight",0,28
323539,14-09-2025,Mpokket,0,1
323540,14-09-2025,Unknown,0,1
323541,15-09-2025,Mpokket,0,1
323542,15-09-2025,Unknown,0,34
329533,13-09-2025,"Dish TV-IB",0,7
329534,13-09-2025,UNICEF,0,17
329536,13-09-2025,VIDEOCON,0,3
329538,14-09-2025,"Dish TV-IB",0,7
329539,14-09-2025,VIDEOCON,0,3
329540,15-09-2025,"Dish TV-Backend",0,13
329541,15-09-2025,"Dish TV-IB",0,7
329542,15-09-2025,UNICEF,0,17
329544,15-09-2025,VIDEOCON,0,3
329549,14-09-2025,DIC,0,17
329550,15-09-2025,DIC,0,19
329557,15-09-2025,"Muthoot Finance",0,204
329558,15-09-2025,"Muthoot Home Loan",0,4
329559,15-09-2025,"Muthoot Insurance",0,2
329560,15-09-2025,Muthoot-LAP,0,9
347948,11-09-2025,"Paytm Bank Noida",0,15
347950,12-09-2025,"Paytm Bank Noida",0,16
347951,13-09-2025,"Paytm Bank Noida",0,15
347952,14-09-2025,"Paytm Bank Noida",0,14
347953,15-09-2025,"Paytm Bank Noida",0,17
347954,16-09-2025,Mpokket,0,1
347955,16-09-2025,Unknown,0,1
347959,16-09-2025,"DISH TV-OB",0,120
347960,16-09-2025,VD2H-OB,0,46
347966,16-09-2025,BSES-NOIDA,0,33
347967,16-09-2025,PSPCL,0,72
347968,16-09-2025,"MMT FILLER",0,7
347969,16-09-2025,"MMT Flight",0,26
347970,15-09-2025,"DISH IB-HYD",0,13
347971,15-09-2025,VD2H-HYD,0,14
347972,16-09-2025,"DISH IB-HYD",0,14
347973,16-09-2025,VD2H-HYD,0,15
348063,15-09-2025,"I-Pru Mumbai ",0,44
348072,16-09-2025,Adani,0,25
348073,16-09-2025,"GoQii-Inbound	",0,3
348074,16-09-2025,GoQii-Outbound,0,1
348075,16-09-2025,"HDFC PERSISTENCY",0,21
348076,16-09-2025,"I-Pru Mumbai ",0,45
348077,16-09-2025,"IDFC Cross Sale",0,170
348078,16-09-2025,"IDFC Digi Sales",0,11
348079,16-09-2025,Jio-Insure,0,18
348080,16-09-2025,"L&T SME",0,7
348081,16-09-2025,"L&T Services-Mumbai",0,25
348082,16-09-2025,MGL,0,24
348083,16-09-2025,"Nayara Mumbai",0,12
348084,16-09-2025,"Yes Bank",0,83
348085,15-09-2025,"SBI Card",0,61
348086,16-09-2025,"SBI Card",0,60
348088,15-09-2025,Qurex,0,3
348089,16-09-2025,"Dish TV-Backend",0,14
348090,16-09-2025,Qurex,0,3
348091,15-09-2025,MOT,0,54
348092,16-09-2025,MOT,0,53
354362,15-09-2025,ZET,0,30
354364,16-09-2025,ZET,0,29
354370,16-09-2025,"Aakash Institue",0,23
354395,15-09-2025,EDCIL,0,6
354396,15-09-2025,MEITY,0,1
354397,15-09-2025,NHDC,0,2
354398,15-09-2025,"Poshan Helpline",0,1
354399,15-09-2025,"S C JOHNSON",0,1
354401,16-09-2025,DIC,0,18
354402,16-09-2025,EDCIL,0,5
354403,16-09-2025,MEITY,0,2
354404,16-09-2025,"Poshan Helpline",0,1
354405,16-09-2025,"S C JOHNSON",0,1
354410,15-09-2025,"Poshan Helpline-Hyd",0,23
354411,16-09-2025,"Poshan Helpline-Hyd",0,24
354417,15-09-2025,"Bajaj Allianz-Noida",0,43
354418,16-09-2025,"Bajaj Allianz-Noida",0,44
354428,15-09-2025,DATIK,0,3
354429,15-09-2025,IDFC-NOIDA,0,10
354430,16-09-2025,DATIK,0,3
354431,16-09-2025,IDFC-NOIDA,0,10
354437,15-09-2025,"Namma yatri-Bengaluru",0,8
354438,16-09-2025,"Namma yatri-Bengaluru",0,7
354444,15-09-2025,"Namma yatri-Chennai",0,2
354445,16-09-2025,"Namma yatri-Chennai",0,3
354465,15-09-2025,"E Saras",0,2
354466,15-09-2025,"Jindal Steel LTD",0,2
354467,15-09-2025,NHA,0,1
354470,16-09-2025,"E Saras",0,2
354471,16-09-2025,"Jindal Steel LTD",0,3
354472,16-09-2025,NHA,0,1
354479,15-09-2025,"Amazon - HYD",0,2
354480,16-09-2025,"Amazon - HYD",0,2
354483,13-09-2025,GS-1,0,12
354484,15-09-2025,GS-1,0,10
354485,16-09-2025,GS-1,0,12
354488,13-09-2025,"Paytm Bank Mysore",0,21
354489,14-09-2025,"Paytm Bank Mysore",0,19
354490,15-09-2025,"Paytm Bank Mysore",0,23
354491,16-09-2025,"Paytm Bank Mysore",0,22
354498,13-09-2025,RBI-Bhubaneswar,0,8
354499,13-09-2025,RBI-Chandigarh,0,26
354500,13-09-2025,RBI-Kochi,0,9
354501,15-09-2025,RBI-Bhubaneswar,0,8
354502,15-09-2025,RBI-Chandigarh,0,24
354503,15-09-2025,RBI-Kochi,0,8
354504,16-09-2025,RBI-Bhubaneswar,0,8
354505,16-09-2025,RBI-Chandigarh,0,25
354506,16-09-2025,RBI-Kochi,0,9
354507,16-09-2025,"Muthoot Finance",0,227
354508,16-09-2025,"Muthoot Home Loan",0,4
354509,16-09-2025,"Muthoot Insurance",0,2
354510,16-09-2025,Muthoot-LAP,0,9
373770,17-09-2025,Mpokket,0,1
373771,17-09-2025,"Muthoot Finance",0,7
373772,17-09-2025,Unknown,0,3
373773,17-09-2025,"MMT FILLER",0,6
373774,17-09-2025,"MMT Flight",0,25
373779,17-09-2025,"DISH TV-OB",0,114
373780,17-09-2025,VD2H-OB,0,47
373781,17-09-2025,BSES-NOIDA,0,34
373782,17-09-2025,PSPCL,0,71
373799,15-09-2025,"I-PRU Noida",0,47
373800,15-09-2025,"I-PRU Protection",0,63
373801,16-09-2025,"I-PRU Noida",0,46
373802,16-09-2025,"I-PRU Protection",0,58
373803,17-09-2025,"I-PRU Noida",0,49
373804,17-09-2025,"I-PRU Protection",0,60
373901,17-09-2025,Adani,0,24
373902,17-09-2025,"GoQii-Inbound	",0,4
373903,17-09-2025,GoQii-Outbound,0,1
373904,17-09-2025,"HDFC PERSISTENCY",0,20
373905,17-09-2025,"I-Pru Mumbai ",0,44
373906,17-09-2025,"IDFC Cross Sale",0,171
373907,17-09-2025,"IDFC Digi Sales",0,9
373908,17-09-2025,Jio-Insure,0,16
373909,17-09-2025,"L&T SME",0,6
373910,17-09-2025,"L&T Services-Mumbai",0,28
373911,17-09-2025,MGL,0,22
373912,17-09-2025,"Nayara Mumbai",0,13
373913,17-09-2025,"Yes Bank",0,86
373917,13-09-2025,"GO NOISE",0,68
373918,15-09-2025,"GO NOISE",0,69
373919,16-09-2025,"GO NOISE",0,69
373920,17-09-2025,"GO NOISE",0,69
373927,13-09-2025,TANGEDCO,0,83
373928,13-09-2025,"VD2H IB-Chennai",0,29
373929,14-09-2025,TANGEDCO,0,72
373930,14-09-2025,"VD2H IB-Chennai",0,31
373931,15-09-2025,TANGEDCO,0,85
373932,15-09-2025,"VD2H IB-Chennai",0,26
373933,16-09-2025,TANGEDCO,0,88
373934,16-09-2025,"VD2H IB-Chennai",0,29
373935,17-09-2025,TANGEDCO,0,90
373936,17-09-2025,"VD2H IB-Chennai",0,24
373940,13-09-2025,"CESC Kolkata",0,12
373942,14-09-2025,"CESC Kolkata",0,10
373944,15-09-2025,"CESC Kolkata",0,13
373946,16-09-2025,"CESC Kolkata",0,12
373947,17-09-2025,"CESC Kolkata",0,11
373948,17-09-2025,NHA,0,1
373949,17-09-2025,"DISH IB-HYD",0,15
373950,17-09-2025,VD2H-HYD,0,17
380348,17-09-2025,"Muthoot Home Loan",0,4
380349,17-09-2025,"Muthoot Insurance",0,2
380350,17-09-2025,Muthoot-LAP,0,33
380353,11-09-2025,TPDDL,0,73
380354,12-09-2025,TPDDL,0,65
380355,13-09-2025,TPDDL,0,61
380356,14-09-2025,TPDDL,0,56
380357,15-09-2025,TPDDL,0,65
380358,16-09-2025,TPDDL,0,64
380359,17-09-2025,TPDDL,0,68
393176,17-09-2025,"SBI Card",0,66
393177,17-09-2025,"Dish TV-Backend",0,16
393178,17-09-2025,Qurex,0,4
393179,17-09-2025,MOT,0,52
399591,18-09-2025,"DISH TV-OB",0,122
399592,18-09-2025,VD2H-OB,0,47
399593,18-09-2025,BSES-NOIDA,0,34
399594,18-09-2025,PSPCL,0,68
399595,18-09-2025,"MMT FILLER",0,8
399596,18-09-2025,"MMT Flight",0,23
399605,18-09-2025,Mpokket,0,1
399711,18-09-2025,Adani,0,24
399712,18-09-2025,"GoQii-Inbound	",0,4
399713,18-09-2025,GoQii-Outbound,0,2
399714,18-09-2025,"HDFC PERSISTENCY",0,22
399715,18-09-2025,"I-Pru Mumbai ",0,43
399716,18-09-2025,"IDFC Cross Sale",0,172
399717,18-09-2025,"IDFC Digi Sales",0,11
399718,18-09-2025,Jio-Insure,0,16
399719,18-09-2025,"L&T SME",0,7
399720,18-09-2025,"L&T Services-Mumbai",0,30
399721,18-09-2025,MGL,0,23
399722,18-09-2025,"Nayara Mumbai",0,14
399723,18-09-2025,"Yes Bank",0,87
399732,18-09-2025,"Muthoot Finance",0,1
399733,18-09-2025,Unknown,0,1
399736,18-09-2025,"Muthoot Home Loan",0,4
399737,18-09-2025,"Muthoot Insurance",0,2
399738,18-09-2025,Muthoot-LAP,0,32
406214,18-09-2025,"DISH IB-HYD",0,15
406215,18-09-2025,VD2H-HYD,0,17
406223,17-09-2025,"Bajaj Allianz-Noida",0,45
406224,18-09-2025,"Bajaj Allianz-Noida",0,47
406236,17-09-2025,DATIK,0,3
406237,17-09-2025,IDFC-NOIDA,0,10
406238,18-09-2025,DATIK,0,3
406239,18-09-2025,IDFC-NOIDA,0,10
406246,17-09-2025,"Namma yatri-Bengaluru",0,7
406247,18-09-2025,"Namma yatri-Bengaluru",0,7
406254,17-09-2025,"Namma yatri-Chennai",0,3
406255,18-09-2025,"Namma yatri-Chennai",0,3
406281,17-09-2025,"E Saras",0,2
406282,17-09-2025,"S C JOHNSON",0,1
406284,18-09-2025,"E Saras",0,2
406285,18-09-2025,"Jindal Steel LTD",0,4
406286,18-09-2025,"S C JOHNSON",0,1
406293,17-09-2025,"Amazon - HYD",0,2
406294,18-09-2025,"Amazon - HYD",0,2
420002,18-09-2025,"SBI Card",0,63
420004,18-09-2025,"Dish TV-Backend",0,17
420005,18-09-2025,Qurex,0,3
420007,18-09-2025,MOT,0,54
427165,19-09-2025,"DISH TV-OB",0,117
427166,19-09-2025,VD2H-OB,0,48
427167,19-09-2025,BSES-NOIDA,0,29
427168,19-09-2025,PSPCL,0,70
427169,19-09-2025,"MMT FILLER",0,4
427170,19-09-2025,"MMT Flight",0,25
427171,15-09-2025,"Bharat Pay",0,2
427173,16-09-2025,"Bharat Pay",0,2
427175,17-09-2025,"Bharat Pay",0,2
427176,17-09-2025,GS-1,0,11
427177,18-09-2025,"Bharat Pay",0,2
427178,18-09-2025,GS-1,0,12
427179,19-09-2025,"Bharat Pay",0,2
427180,19-09-2025,GS-1,0,12
427183,17-09-2025,"Paytm Bank Mysore",0,22
427184,18-09-2025,"Paytm Bank Mysore",0,23
427185,19-09-2025,"Paytm Bank Mysore",0,22
427194,17-09-2025,RBI-Bhubaneswar,0,8
427195,17-09-2025,RBI-Chandigarh,0,25
427196,17-09-2025,RBI-Kochi,0,9
427198,18-09-2025,RBI-Bhubaneswar,0,7
427199,18-09-2025,RBI-Chandigarh,0,26
427200,18-09-2025,RBI-Kochi,0,9
427201,18-09-2025,TPDDL,0,60
427202,19-09-2025,RBI-Bhubaneswar,0,8
427203,19-09-2025,RBI-Chandigarh,0,26
427204,19-09-2025,RBI-Kochi,0,9
427205,19-09-2025,TPDDL,0,68
427212,17-09-2025,ZET,0,32
427214,18-09-2025,ZET,0,30
427215,19-09-2025,Mpokket,0,1
427216,19-09-2025,ZET,0,24
427219,17-09-2025,"Aakash Institue",0,23
427220,18-09-2025,"Aakash Institue",0,19
427221,19-09-2025,"Aakash Institue",0,19
427245,17-09-2025,DIC,0,18
427246,17-09-2025,EDCIL,0,5
427247,17-09-2025,MEITY,0,2
427248,17-09-2025,"Poshan Helpline",0,1
427251,18-09-2025,DIC,0,17
427252,18-09-2025,EDCIL,0,5
427253,18-09-2025,MEITY,0,1
427254,18-09-2025,NHDC,0,2
427255,18-09-2025,"Poshan Helpline",0,1
427258,19-09-2025,DIC,0,18
427259,19-09-2025,EDCIL,0,6
427260,19-09-2025,MEITY,0,2
427261,19-09-2025,"Poshan Helpline",0,1
427262,19-09-2025,"S C JOHNSON",0,1
427266,17-09-2025,"Poshan Helpline-Hyd",0,24
427267,18-09-2025,"Poshan Helpline-Hyd",0,24
427268,19-09-2025,"Poshan Helpline-Hyd",0,22
427288,16-09-2025,"Dish TV-IB",0,6
427289,16-09-2025,UNICEF,0,16
427291,16-09-2025,VIDEOCON,0,3
427293,17-09-2025,"Dish TV-IB",0,5
427294,17-09-2025,UNICEF,0,21
427296,17-09-2025,VIDEOCON,0,3
427298,18-09-2025,"Dish TV-IB",0,6
427299,18-09-2025,UNICEF,0,21
427301,18-09-2025,VIDEOCON,0,3
427302,19-09-2025,"Dish TV-Backend",0,15
427303,19-09-2025,"Dish TV-IB",0,6
427304,19-09-2025,UNICEF,0,21
427305,19-09-2025,Unknown,0,1
427306,19-09-2025,VIDEOCON,0,3
434406,19-09-2025,"Muthoot Finance",0,1
434407,19-09-2025,"Muthoot Home Loan",0,4
434408,19-09-2025,"Muthoot Insurance",2,0
434409,19-09-2025,Muthoot-LAP,0,29
476374,15-09-2025,SBI-Bengaluru,0,7
476375,16-09-2025,SBI-Bengaluru,0,7
476376,17-09-2025,SBI-Bengaluru,0,11
476377,18-09-2025,SBI-Bengaluru,0,11
476538,19-09-2025,"SBI Card",0,61
476540,19-09-2025,Qurex,0,4
476541,19-09-2025,MOT,0,1
483462,20-09-2025,"DISH TV-OB",0,121
483463,20-09-2025,VD2H-OB,0,47
483464,21-09-2025,"DISH TV-OB",0,115
483465,21-09-2025,VD2H-OB,0,46
483466,20-09-2025,BSES-NOIDA,0,28
483467,20-09-2025,PSPCL,0,70
483468,21-09-2025,BSES-NOIDA,0,28
483469,21-09-2025,PSPCL,0,72
483472,19-09-2025,SBI-Bengaluru,0,11
483473,20-09-2025,SBI-Bengaluru,0,11
483474,20-09-2025,"MMT FILLER",0,6
483475,20-09-2025,"MMT Flight",0,23
483476,21-09-2025,"MMT FILLER",0,7
483477,21-09-2025,"MMT Flight",0,23
483481,20-09-2025,Mpokket,0,1
483482,20-09-2025,"Muthoot Finance",0,1
483483,20-09-2025,Unknown,0,3
483484,21-09-2025,Mpokket,0,2
483485,21-09-2025,"Muthoot Finance",0,1
483486,19-09-2025,"DISH IB-HYD",0,15
483487,20-09-2025,"DISH IB-HYD",0,15
483488,21-09-2025,"DISH IB-HYD",0,15
483490,19-09-2025,VD2H-HYD,0,17
483492,20-09-2025,VD2H-HYD,0,15
483494,21-09-2025,VD2H-HYD,0,17
483501,19-09-2025,"Bajaj Allianz-Noida",0,46
483502,20-09-2025,"Bajaj Allianz-Noida",0,48
483503,21-09-2025,"Bajaj Allianz-Noida",0,47
483515,19-09-2025,DATIK,0,3
483516,19-09-2025,IDFC-NOIDA,0,10
483517,20-09-2025,DATIK,0,3
483518,20-09-2025,IDFC-NOIDA,0,10
483519,21-09-2025,DATIK,0,3
483526,19-09-2025,"Namma yatri-Bengaluru",0,6
483527,20-09-2025,"Namma yatri-Bengaluru",0,7
483528,21-09-2025,"Namma yatri-Bengaluru",0,7
483535,19-09-2025,"Namma yatri-Chennai",0,3
483536,20-09-2025,"Namma yatri-Chennai",0,2
483537,21-09-2025,"Namma yatri-Chennai",0,2
483561,19-09-2025,"E Saras",0,2
483562,19-09-2025,"Jindal Steel LTD",0,4
483565,20-09-2025,"E Saras",0,2
483566,20-09-2025,"Jindal Steel LTD",0,4
483567,20-09-2025,"S C JOHNSON",0,1
483574,19-09-2025,"Amazon - HYD",0,2
483575,20-09-2025,"Amazon - HYD",0,2
490355,18-09-2025,"GO NOISE",0,71
490356,19-09-2025,"GO NOISE",0,63
490357,20-09-2025,"GO NOISE",0,64
490366,18-09-2025,TANGEDCO,0,94
490367,18-09-2025,"VD2H IB-Chennai",0,26
490368,19-09-2025,TANGEDCO,0,80
490369,19-09-2025,"VD2H IB-Chennai",0,29
490370,20-09-2025,TANGEDCO,0,93
490371,20-09-2025,"VD2H IB-Chennai",0,29
490372,21-09-2025,TANGEDCO,0,74
490373,21-09-2025,"VD2H IB-Chennai",0,30
490381,18-09-2025,"CESC Kolkata",0,12
490382,18-09-2025,NHA,0,1
490383,19-09-2025,"CESC Kolkata",0,13
490384,20-09-2025,"CESC Kolkata",0,14
490385,20-09-2025,NHA,0,1
490386,21-09-2025,"CESC Kolkata",0,12
490388,20-09-2025,"Muthoot Home Loan",0,3
490389,20-09-2025,Muthoot-LAP,0,4
490461,19-09-2025,Adani,0,19
490462,19-09-2025,"GoQii-Inbound	",0,4
490463,19-09-2025,GoQii-Outbound,0,2
490464,19-09-2025,"HDFC PERSISTENCY",0,20
490465,19-09-2025,"I-Pru Mumbai ",0,39
490466,19-09-2025,"IDFC Cross Sale",0,167
490467,19-09-2025,"IDFC Digi Sales",0,11
490468,19-09-2025,Jio-Insure,0,16
490469,19-09-2025,"L&T SME",0,6
490470,19-09-2025,"L&T Services-Mumbai",0,29
490471,19-09-2025,MGL,0,23
490472,19-09-2025,"Nayara Mumbai",0,13
490473,19-09-2025,"Yes Bank",0,79
490474,20-09-2025,Adani,0,18
490475,20-09-2025,"GoQii-Inbound	",0,4
490476,20-09-2025,GoQii-Outbound,0,2
490477,20-09-2025,"HDFC PERSISTENCY",0,21
490478,20-09-2025,"I-Pru Mumbai ",0,41
490479,20-09-2025,"IDFC Cross Sale",0,168
490480,20-09-2025,"IDFC Digi Sales",0,10
490481,20-09-2025,Jio-Insure,0,17
490482,20-09-2025,"L&T SME",0,6
490483,20-09-2025,"L&T Services-Mumbai",0,30
490484,20-09-2025,MGL,0,22
490485,20-09-2025,"Nayara Mumbai",0,10
490486,20-09-2025,"Yes Bank",0,83
490487,21-09-2025,Adani,0,18
490488,21-09-2025,"I-Pru Mumbai ",0,34
490489,21-09-2025,Jio-Insure,0,12
490490,21-09-2025,"L&T SME",0,4
490491,21-09-2025,"L&T Services-Mumbai",0,12
490492,21-09-2025,MGL,0,17
504327,20-09-2025,"SBI Card",0,61
504328,21-09-2025,"SBI Card",0,42
504329,20-09-2025,"Dish TV-Backend",0,15
504330,20-09-2025,Qurex,0,4
504331,21-09-2025,"Dish TV-Backend",0,16
504332,21-09-2025,Qurex,0,3
504333,20-09-2025,MOT,0,1
504334,21-09-2025,MOT,0,1
